repeat,fold,term_name,coefficient,constraint,alpha
1,3,activity_unknown_fraction,-0.024540634736148974,<= 0,1082.636733874054
1,3,median_unlocked_session_duration_seconds,0.06225371487622083,>= 0,1082.636733874054
1,3,night_screen_event_count,-0.060762280215094,<= 0,1082.636733874054
1,3,screen_active_hour_count,-0.025820169104233577,<= 0,1082.636733874054
1,3,screen_event_count,0.016926461549641555,>= 0,1082.636733874054
1,3,screen_off_event_count,0.0025940434083765703,>= 0,1082.636733874054
1,3,screen_on_event_count,-5.136071049836821e-50,<= 0,1082.636733874054
1,3,screen_transition_count,-0.03910674304526118,<= 0,1082.636733874054
1,3,screen_unlock_event_count,0.07845641161208239,>= 0,1082.636733874054
1,3,telephony_event_count,0.03212148307051357,>= 0,1082.636733874054
1,3,telephony_mobile_data_enabled_fraction,-0.13296538966269927,<= 0,1082.636733874054
1,3,telephony_network_type_diversity,0.04291663072003124,>= 0,1082.636733874054
1,3,touch_active_hour_count,-7.8012781524208e-35,<= 0,1082.636733874054
1,3,touch_app_diversity,6.475728002556403e-34,>= 0,1082.636733874054
1,3,touch_click_event_count,-3.411333311336674e-40,<= 0,1082.636733874054
1,3,touch_distinct_event_count,0.052445807072888116,>= 0,1082.636733874054
1,3,touch_scroll_direction_change_count,0.027234203751894514,>= 0,1082.636733874054
1,3,touch_scroll_event_count,-3.9462998022588995e-38,<= 0,1082.636733874054
1,3,touch_scroll_index_change_median,0.06205282684109518,>= 0,1082.636733874054
1,3,touch_unique_app_count,0.02321264515673934,>= 0,1082.636733874054
1,3,missing__app_foreground_event_count,0.0024657902911023586,unconstrained,1082.636733874054
1,3,missing__app_use_diversity,0.0024657902911023695,unconstrained,1082.636733874054
1,3,missing__unique_foreground_apps,0.002465790291102325,unconstrained,1082.636733874054
1,3,missing__gsm_cell_transition_count,0.04785674406054013,unconstrained,1082.636733874054
1,3,missing__unique_gsm_cell_count,0.047856744060540066,unconstrained,1082.636733874054
1,3,missing__unique_gsm_lac_count,0.04785674406054013,unconstrained,1082.636733874054
1,3,missing__gsm_neighbor_cell_transition_count,0.026628072696039222,unconstrained,1082.636733874054
1,3,missing__unique_gsm_neighbor_cell_count,0.026628072696039232,unconstrained,1082.636733874054
1,3,missing__unique_gsm_neighbor_lac_count,0.026628072696039246,unconstrained,1082.636733874054
1,3,missing__keyboard_deletion_event_count,-0.08058889971587473,unconstrained,1082.636733874054
1,3,missing__keyboard_inter_event_interval_iqr_ms,-0.0805888997158747,unconstrained,1082.636733874054
1,3,missing__keyboard_long_pause_count_2s,-0.08058889971587473,unconstrained,1082.636733874054
1,3,missing__keyboard_median_inter_event_interval_ms,-0.08058889971587481,unconstrained,1082.636733874054
1,3,missing__keyboard_median_word_completion_time_ms,-0.05160613802312198,unconstrained,1082.636733874054
1,3,missing__keyboard_typing_burst_count,-0.08058889971587477,unconstrained,1082.636733874054
1,3,missing__message_distinct_event_count,0.04732652178572183,unconstrained,1082.636733874054
1,3,missing__activity_active_hour_count,0.04785674406054008,unconstrained,1082.636733874054
1,3,missing__activity_state_diversity,0.04785674406054005,unconstrained,1082.636733874054
1,3,missing__activity_still_fraction,0.04785674406054,unconstrained,1082.636733874054
1,3,missing__activity_transition_count,0.04785674406054006,unconstrained,1082.636733874054
1,3,missing__activity_unknown_fraction,0.047856744060540066,unconstrained,1082.636733874054
1,3,missing__median_unlocked_session_duration_seconds,0.04092357964779862,unconstrained,1082.636733874054
1,3,missing__night_screen_event_count,0.05862751531626634,unconstrained,1082.636733874054
1,3,missing__screen_active_hour_count,0.058627515316266386,unconstrained,1082.636733874054
1,3,missing__screen_event_count,0.058627515316266386,unconstrained,1082.636733874054
1,3,missing__screen_off_event_count,0.0586275153162663,unconstrained,1082.636733874054
1,3,missing__screen_on_event_count,0.05862751531626635,unconstrained,1082.636733874054
1,3,missing__screen_transition_count,0.05862751531626633,unconstrained,1082.636733874054
1,3,missing__screen_unlock_event_count,0.05862751531626637,unconstrained,1082.636733874054
1,3,missing__telephony_event_count,0.04785674406054004,unconstrained,1082.636733874054
1,3,missing__telephony_mobile_data_enabled_fraction,0.04785674406054005,unconstrained,1082.636733874054
1,3,missing__telephony_network_type_diversity,0.04785674406054008,unconstrained,1082.636733874054
1,3,missing__touch_active_hour_count,-0.03347959860599624,unconstrained,1082.636733874054
1,3,missing__touch_app_diversity,-0.033479598605996225,unconstrained,1082.636733874054
1,3,missing__touch_click_event_count,-0.03347959860599619,unconstrained,1082.636733874054
1,3,missing__touch_distinct_event_count,-0.033479598605996176,unconstrained,1082.636733874054
1,3,missing__touch_scroll_direction_change_count,-0.02023672714956161,unconstrained,1082.636733874054
1,3,missing__touch_scroll_event_count,-0.033479598605996225,unconstrained,1082.636733874054
1,3,missing__touch_scroll_index_change_median,-0.020236727149561585,unconstrained,1082.636733874054
1,3,missing__touch_unique_app_count,-0.03347959860599619,unconstrained,1082.636733874054
1,4,app_foreground_event_count,0.007096658696804042,>= 0,10000.0
1,4,app_use_diversity,0.01584628579089072,>= 0,10000.0
1,4,unique_foreground_apps,-2.3201795572145257e-53,<= 0,10000.0
1,4,call_event_count,-0.007534724948699496,<= 0,10000.0
1,4,incoming_call_count,-2.1178856623471476e-38,<= 0,10000.0
1,4,missed_rejected_blocked_call_count,2.554981683919434e-34,>= 0,10000.0
1,4,outgoing_call_count,-0.010323647416428544,<= 0,10000.0
1,4,total_call_duration_seconds,-0.0015059992728321625,<= 0,10000.0
1,4,gsm_cell_transition_count,2.749209695983513e-47,>= 0,10000.0
1,4,unique_gsm_cell_count,0.0017503596423400715,>= 0,10000.0
1,4,unique_gsm_lac_count,-6.290483866065728e-05,<= 0,10000.0
1,4,gsm_neighbor_cell_transition_count,-1.6830604051954753e-37,<= 0,10000.0
1,4,unique_gsm_neighbor_cell_count,-0.01332534805551119,<= 0,10000.0
1,4,unique_gsm_neighbor_lac_count,-0.014594846221691687,<= 0,10000.0
1,4,keyboard_deletion_event_count,-1.4320264832614288e-47,<= 0,10000.0
1,4,keyboard_inter_event_interval_iqr_ms,-0.008905671503961087,<= 0,10000.0
1,4,keyboard_long_pause_count_2s,-3.261012033468186e-47,<= 0,10000.0
1,4,keyboard_median_inter_event_interval_ms,-0.006236610913294359,<= 0,10000.0
1,4,keyboard_median_word_completion_time_ms,-7.545151606197464e-05,<= 0,10000.0
1,4,keyboard_typing_burst_count,-5e-324,<= 0,10000.0
1,4,message_distinct_event_count,-0.004247795300170973,<= 0,10000.0
1,4,activity_active_hour_count,0.0022059022927720783,>= 0,10000.0
1,4,activity_state_diversity,3.879751843610955e-46,>= 0,10000.0
1,4,activity_still_fraction,0.0062783958717426685,>= 0,10000.0
1,4,activity_transition_count,-0.002525859152073124,<= 0,10000.0
1,4,activity_unknown_fraction,-0.0072635029582834906,<= 0,10000.0
1,4,median_unlocked_session_duration_seconds,-1.1338601574124014e-44,<= 0,10000.0
1,4,night_screen_event_count,-0.010465510199176582,<= 0,10000.0
1,4,screen_active_hour_count,-0.002504278202917086,<= 0,10000.0
1,4,screen_event_count,0.0001823657605455512,>= 0,10000.0
1,4,screen_off_event_count,8.900844482823707e-13,>= 0,10000.0
1,4,screen_on_event_count,0.0009512606857559899,>= 0,10000.0
1,4,screen_transition_count,-0.0010573755415013624,<= 0,10000.0
1,4,screen_unlock_event_count,0.004693095900570429,>= 0,10000.0
1,4,telephony_event_count,1.730020612936368e-27,>= 0,10000.0
1,4,telephony_mobile_data_enabled_fraction,-0.009723200843767519,<= 0,10000.0
1,4,telephony_network_type_diversity,0.0009625181660469907,>= 0,10000.0
1,4,touch_active_hour_count,-6.055510610332087e-45,<= 0,10000.0
1,4,touch_app_diversity,2.808749725283485e-27,>= 0,10000.0
1,4,touch_click_event_count,-5.88555944176109e-47,<= 0,10000.0
1,4,touch_distinct_event_count,-5.438095431776078e-48,<= 0,10000.0
1,4,touch_scroll_direction_change_count,-1.7369619219224508e-47,<= 0,10000.0
1,4,touch_scroll_event_count,-6.212125742709169e-49,<= 0,10000.0
1,4,touch_scroll_index_change_median,0.0069190947341863365,>= 0,10000.0
1,4,touch_unique_app_count,-6.689840264466507e-44,<= 0,10000.0
1,4,missing__app_foreground_event_count,-0.0012421212507651726,unconstrained,10000.0
1,4,missing__app_use_diversity,-0.0012421212507651752,unconstrained,10000.0
1,4,missing__unique_foreground_apps,-0.0012421212507651583,unconstrained,10000.0
1,4,missing__call_event_count,-3.0265263189892883e-05,unconstrained,10000.0
1,4,missing__incoming_call_count,-3.026526318989772e-05,unconstrained,10000.0
1,4,missing__missed_rejected_blocked_call_count,-3.0265263189894147e-05,unconstrained,10000.0
1,4,missing__outgoing_call_count,-3.0265263189893384e-05,unconstrained,10000.0
1,4,missing__total_call_duration_seconds,-3.0265263189899778e-05,unconstrained,10000.0
1,4,missing__gsm_cell_transition_count,0.005387762257512676,unconstrained,10000.0
1,4,missing__unique_gsm_cell_count,0.0053877622575126795,unconstrained,10000.0
1,4,missing__unique_gsm_lac_count,0.005387762257512671,unconstrained,10000.0
1,4,missing__gsm_neighbor_cell_transition_count,0.006544256356220624,unconstrained,10000.0
1,4,missing__unique_gsm_neighbor_cell_count,0.00654425635622064,unconstrained,10000.0
1,4,missing__unique_gsm_neighbor_lac_count,0.006544256356220629,unconstrained,10000.0
1,4,missing__keyboard_deletion_event_count,-0.004417913400978987,unconstrained,10000.0
1,4,missing__keyboard_inter_event_interval_iqr_ms,-0.004417913400978975,unconstrained,10000.0
1,4,missing__keyboard_long_pause_count_2s,-0.004417913400978993,unconstrained,10000.0
1,4,missing__keyboard_median_inter_event_interval_ms,-0.004417913400978988,unconstrained,10000.0
1,4,missing__keyboard_median_word_completion_time_ms,0.0001620343694448717,unconstrained,10000.0
1,4,missing__keyboard_typing_burst_count,-0.004417913400978987,unconstrained,10000.0
1,4,missing__message_distinct_event_count,0.008677511106117695,unconstrained,10000.0
1,4,missing__activity_active_hour_count,0.005387762257512649,unconstrained,10000.0
1,4,missing__activity_state_diversity,0.00538776225751267,unconstrained,10000.0
1,4,missing__activity_still_fraction,0.005387762257512669,unconstrained,10000.0
1,4,missing__activity_transition_count,0.005387762257512685,unconstrained,10000.0
1,4,missing__activity_unknown_fraction,0.005387762257512667,unconstrained,10000.0
1,4,missing__median_unlocked_session_duration_seconds,0.004660875678782806,unconstrained,10000.0
1,4,missing__night_screen_event_count,0.005387762257512677,unconstrained,10000.0
1,4,missing__screen_active_hour_count,0.005387762257512666,unconstrained,10000.0
1,4,missing__screen_event_count,0.005387762257512675,unconstrained,10000.0
1,4,missing__screen_off_event_count,0.005387762257512666,unconstrained,10000.0
1,4,missing__screen_on_event_count,0.005387762257512672,unconstrained,10000.0
1,4,missing__screen_transition_count,0.005387762257512671,unconstrained,10000.0
1,4,missing__screen_unlock_event_count,0.005387762257512666,unconstrained,10000.0
1,4,missing__telephony_event_count,0.005387762257512675,unconstrained,10000.0
1,4,missing__telephony_mobile_data_enabled_fraction,0.0053877622575126734,unconstrained,10000.0
1,4,missing__telephony_network_type_diversity,0.005387762257512661,unconstrained,10000.0
1,4,missing__touch_active_hour_count,-0.005260735660293632,unconstrained,10000.0
1,4,missing__touch_app_diversity,-0.0052607356602936495,unconstrained,10000.0
1,4,missing__touch_click_event_count,-0.0052607356602936365,unconstrained,10000.0
1,4,missing__touch_distinct_event_count,-0.005260735660293637,unconstrained,10000.0
1,4,missing__touch_scroll_direction_change_count,-0.0032586929984593956,unconstrained,10000.0
1,4,missing__touch_scroll_event_count,-0.005260735660293636,unconstrained,10000.0
1,4,missing__touch_scroll_index_change_median,-0.003258692998459391,unconstrained,10000.0
1,4,missing__touch_unique_app_count,-0.0052607356602936296,unconstrained,10000.0
1,5,app_foreground_event_count,0.00959670395235522,>= 0,10000.0
1,5,app_use_diversity,0.018471593518535168,>= 0,10000.0
1,5,unique_foreground_apps,0.011876997475268384,>= 0,10000.0
1,5,gsm_cell_transition_count,0.0018585655632113148,>= 0,10000.0
1,5,unique_gsm_cell_count,0.004398780032920559,>= 0,10000.0
1,5,unique_gsm_lac_count,0.003290761696929118,>= 0,10000.0
1,5,gsm_neighbor_cell_transition_count,-2.1904985490448394e-38,<= 0,10000.0
1,5,unique_gsm_neighbor_cell_count,-0.013587267368516785,<= 0,10000.0
1,5,unique_gsm_neighbor_lac_count,2.5089246795074165e-37,>= 0,10000.0
1,5,keyboard_deletion_event_count,0.0042820891222194336,>= 0,10000.0
1,5,keyboard_inter_event_interval_iqr_ms,5.183364555853712e-28,>= 0,10000.0
1,5,keyboard_long_pause_count_2s,0.0034872058123874023,>= 0,10000.0
1,5,keyboard_median_inter_event_interval_ms,-1.395714443970489e-17,<= 0,10000.0
1,5,keyboard_median_word_completion_time_ms,-3.6497365503765694e-29,<= 0,10000.0
1,5,keyboard_typing_burst_count,0.005117773489744096,>= 0,10000.0
1,5,message_distinct_event_count,0.0014916809007201903,>= 0,10000.0
1,5,activity_active_hour_count,0.0063137133829016924,>= 0,10000.0
1,5,activity_state_diversity,-1.888715046286178e-14,<= 0,10000.0
1,5,activity_still_fraction,-0.0013433865898262122,<= 0,10000.0
1,5,activity_transition_count,0.0019524248341170679,>= 0,10000.0
1,5,activity_unknown_fraction,0.0006481414913269198,>= 0,10000.0
1,5,median_unlocked_session_duration_seconds,0.006594892852000154,>= 0,10000.0
1,5,night_screen_event_count,5.846124625852869e-34,>= 0,10000.0
1,5,screen_active_hour_count,0.003579550600816373,>= 0,10000.0
1,5,screen_event_count,0.005633527791134874,>= 0,10000.0
1,5,screen_off_event_count,0.005066575929336776,>= 0,10000.0
1,5,screen_on_event_count,0.006205668149073116,>= 0,10000.0
1,5,screen_transition_count,0.0019876386444907233,>= 0,10000.0
1,5,screen_unlock_event_count,0.009583880039382075,>= 0,10000.0
