_id,timestamp,local_datetime,device_id,package_name,application_name,is_system_app
6640,1736405756842.0,2025-01-09 08:55:56+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134625,1736405756842.0,2025-01-09 08:55:56+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6641,1736405923298.0,2025-01-09 08:58:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134626,1736405923298.0,2025-01-09 08:58:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6642,1736405927350.0,2025-01-09 08:58:47+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134627,1736405927350.0,2025-01-09 08:58:47+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6643,1736405929434.0,2025-01-09 08:58:49+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134628,1736405929434.0,2025-01-09 08:58:49+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6644,1736405931267.0,2025-01-09 08:58:51+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134629,1736405931267.0,2025-01-09 08:58:51+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6645,1736406281957.0,2025-01-09 09:04:41+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
134630,1736406281957.0,2025-01-09 09:04:41+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
6646,1736406402502.0,2025-01-09 09:06:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.search,AI Search,1
134631,1736406402502.0,2025-01-09 09:06:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.search,AI Search,1
6647,1736406403051.0,2025-01-09 09:06:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
134632,1736406403051.0,2025-01-09 09:06:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
6648,1736406523008.0,2025-01-09 09:08:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.aod,u05EAu05DEu05D9u05D3 u05D1u05EAu05E6u05D5u05D2u05D4,1
134633,1736406523008.0,2025-01-09 09:08:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.aod,u05EAu05DEu05D9u05D3 u05D1u05EAu05E6u05D5u05D2u05D4,1
6649,1736406523159.0,2025-01-09 09:08:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134634,1736406523159.0,2025-01-09 09:08:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6650,1736409325814.0,2025-01-09 09:55:25+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134635,1736409325814.0,2025-01-09 09:55:25+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6651,1736409330071.0,2025-01-09 09:55:30+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.incallui,u05D8u05DCu05E4u05D5u05DF,1
134636,1736409330071.0,2025-01-09 09:55:30+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.incallui,u05D8u05DCu05E4u05D5u05DF,1
6652,1736409394935.0,2025-01-09 09:56:34+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134637,1736409394935.0,2025-01-09 09:56:34+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6653,1736409395906.0,2025-01-09 09:56:35+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
134638,1736409395906.0,2025-01-09 09:56:35+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
6654,1736409396586.0,2025-01-09 09:56:36+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.intelligent,u200FAssistantu2219TODAY,1
134639,1736409396586.0,2025-01-09 09:56:36+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.intelligent,u200FAssistantu2219TODAY,1
6655,1736409397312.0,2025-01-09 09:56:37+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.contacts,u05D0u05E0u05E9u05D9 u05E7u05E9u05E8,1
134640,1736409397312.0,2025-01-09 09:56:37+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.contacts,u05D0u05E0u05E9u05D9 u05E7u05E9u05E8,1
6656,1736409416803.0,2025-01-09 09:56:56+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.incallui,u05D8u05DCu05E4u05D5u05DF,1
134641,1736409416803.0,2025-01-09 09:56:56+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.incallui,u05D8u05DCu05E4u05D5u05DF,1
6657,1736409417096.0,2025-01-09 09:56:57+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
134642,1736409417096.0,2025-01-09 09:56:57+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
6658,1736409557803.0,2025-01-09 09:59:17+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
134643,1736409557803.0,2025-01-09 09:59:17+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
6659,1736409562670.0,2025-01-09 09:59:22+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
134644,1736409562670.0,2025-01-09 09:59:22+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
6660,1736409573567.0,2025-01-09 09:59:33+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
134645,1736409573567.0,2025-01-09 09:59:33+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
6661,1736409575886.0,2025-01-09 09:59:35+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
134646,1736409575886.0,2025-01-09 09:59:35+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
6662,1736409582657.0,2025-01-09 09:59:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
134647,1736409582657.0,2025-01-09 09:59:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
6663,1736409651761.0,2025-01-09 10:00:51+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
134648,1736409651761.0,2025-01-09 10:00:51+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
6664,1736409702704.0,2025-01-09 10:01:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
134649,1736409702704.0,2025-01-09 10:01:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
6665,1736409708598.0,2025-01-09 10:01:48+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
134650,1736409708598.0,2025-01-09 10:01:48+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
6666,1736409906640.0,2025-01-09 10:05:06+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
134651,1736409906640.0,2025-01-09 10:05:06+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
6667,1736409927267.0,2025-01-09 10:05:27+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
134652,1736409927267.0,2025-01-09 10:05:27+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
6668,1736409929201.0,2025-01-09 10:05:29+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
134653,1736409929201.0,2025-01-09 10:05:29+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
6669,1736409980988.0,2025-01-09 10:06:20+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
134654,1736409980988.0,2025-01-09 10:06:20+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
6670,1736409989323.0,2025-01-09 10:06:29+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
134655,1736409989323.0,2025-01-09 10:06:29+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
6671,1736410020931.0,2025-01-09 10:07:00+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134656,1736410020931.0,2025-01-09 10:07:00+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6672,1736410172788.0,2025-01-09 10:09:32+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
134657,1736410172788.0,2025-01-09 10:09:32+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.google.android.apps.messaging,Messages,1
6673,1736410226204.0,2025-01-09 10:10:26+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
134658,1736410226204.0,2025-01-09 10:10:26+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.chrome,Chrome,1
6674,1736410232306.0,2025-01-09 10:10:32+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
134659,1736410232306.0,2025-01-09 10:10:32+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
6675,1736410248715.0,2025-01-09 10:10:48+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
134660,1736410248715.0,2025-01-09 10:10:48+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
6676,1736410342623.0,2025-01-09 10:12:22+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134661,1736410342623.0,2025-01-09 10:12:22+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6703,1736410357664.0,2025-01-09 10:12:37+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134662,1736410357664.0,2025-01-09 10:12:37+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6704,1736410358394.0,2025-01-09 10:12:38+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134663,1736410358394.0,2025-01-09 10:12:38+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6705,1736410362646.0,2025-01-09 10:12:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
134664,1736410362646.0,2025-01-09 10:12:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
6706,1736410371832.0,2025-01-09 10:12:51+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134665,1736410371832.0,2025-01-09 10:12:51+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6707,1736410528161.0,2025-01-09 10:15:28+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
134666,1736410528161.0,2025-01-09 10:15:28+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
6708,1736410528462.0,2025-01-09 10:15:28+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134667,1736410528462.0,2025-01-09 10:15:28+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6709,1736410532651.0,2025-01-09 10:15:32+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134668,1736410532651.0,2025-01-09 10:15:32+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6710,1736410644422.0,2025-01-09 10:17:24+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134669,1736410644422.0,2025-01-09 10:17:24+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6711,1736410962133.0,2025-01-09 10:22:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134670,1736410962133.0,2025-01-09 10:22:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6712,1736410962324.0,2025-01-09 10:22:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134671,1736410962324.0,2025-01-09 10:22:42+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6713,1736410964057.0,2025-01-09 10:22:44+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134672,1736410964057.0,2025-01-09 10:22:44+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6714,1736410968566.0,2025-01-09 10:22:48+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
134673,1736410968566.0,2025-01-09 10:22:48+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
6715,1736410968925.0,2025-01-09 10:22:48+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134674,1736410968925.0,2025-01-09 10:22:48+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6716,1736410988965.0,2025-01-09 10:23:08+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134675,1736410988965.0,2025-01-09 10:23:08+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6717,1736411111055.0,2025-01-09 10:25:11+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.aod,u05EAu05DEu05D9u05D3 u05D1u05EAu05E6u05D5u05D2u05D4,1
134676,1736411111055.0,2025-01-09 10:25:11+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.aod,u05EAu05DEu05D9u05D3 u05D1u05EAu05E6u05D5u05D2u05D4,1
6718,1736411111296.0,2025-01-09 10:25:11+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134677,1736411111296.0,2025-01-09 10:25:11+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6719,1736411814346.0,2025-01-09 10:36:54+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134678,1736411814346.0,2025-01-09 10:36:54+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6720,1736411814740.0,2025-01-09 10:36:54+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134679,1736411814740.0,2025-01-09 10:36:54+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6721,1736411825193.0,2025-01-09 10:37:05+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134680,1736411825193.0,2025-01-09 10:37:05+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6722,1736411826129.0,2025-01-09 10:37:06+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134681,1736411826129.0,2025-01-09 10:37:06+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6723,1736411827208.0,2025-01-09 10:37:07+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
134682,1736411827208.0,2025-01-09 10:37:07+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
6724,1736411830513.0,2025-01-09 10:37:10+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134683,1736411830513.0,2025-01-09 10:37:10+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6725,1736411832325.0,2025-01-09 10:37:12+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
134684,1736411832325.0,2025-01-09 10:37:12+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.touchtype.swiftkey,u05DEu05E7u05DCu05D3u05EA Microsoft SwiftKey,1
6726,1736411860525.0,2025-01-09 10:37:40+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
134685,1736411860525.0,2025-01-09 10:37:40+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.whatsapp,WhatsApp,0
6727,1736411924426.0,2025-01-09 10:38:44+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
134686,1736411924426.0,2025-01-09 10:38:44+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.android.launcher,Huawei Home,1
6728,1736411926435.0,2025-01-09 10:38:46+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134687,1736411926435.0,2025-01-09 10:38:46+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6729,1736412049268.0,2025-01-09 10:40:49+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134688,1736412049268.0,2025-01-09 10:40:49+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
6730,1736412070061.0,2025-01-09 10:41:10+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134689,1736412070061.0,2025-01-09 10:41:10+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
6731,1736412079785.0,2025-01-09 10:41:19+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.incallui,u05D8u05DCu05E4u05D5u05DF,1
134690,1736412079785.0,2025-01-09 10:41:19+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.incallui,u05D8u05DCu05E4u05D5u05DF,1
7261,1736412688519.0,2025-01-09 10:51:28+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134691,1736412688519.0,2025-01-09 10:51:28+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
7262,1736412695124.0,2025-01-09 10:51:35+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.vassistant,HiVoice,1
134692,1736412695124.0,2025-01-09 10:51:35+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.huawei.vassistant,HiVoice,1
7263,1736412695304.0,2025-01-09 10:51:35+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134693,1736412695304.0,2025-01-09 10:51:35+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
7264,1736412697247.0,2025-01-09 10:51:37+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134694,1736412697247.0,2025-01-09 10:51:37+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
7265,1736412699147.0,2025-01-09 10:51:39+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134695,1736412699147.0,2025-01-09 10:51:39+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
7266,1736412700193.0,2025-01-09 10:51:40+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134696,1736412700193.0,2025-01-09 10:51:40+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
7267,1736412700420.0,2025-01-09 10:51:40+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134697,1736412700420.0,2025-01-09 10:51:40+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
7268,1736412700862.0,2025-01-09 10:51:40+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
134698,1736412700862.0,2025-01-09 10:51:40+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
7269,1736412703387.0,2025-01-09 10:51:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
134699,1736412703387.0,2025-01-09 10:51:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,android,u05DEu05E2u05E8u05DBu05EA,1
7270,1736412703647.0,2025-01-09 10:51:43+0200,d74f7acf-f82f-491d-90b9-d7321e6d4bcf,com.android.systemui,u05DEu05DEu05E9u05E7 u05DEu05E9u05EAu05DEu05E9 u05E9u05DC u05D4u05DEu05E2u05E8u05DBu05EA,1
